Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,p.x,p.y,p.z,p_ref.x,p_ref.y,p_ref.z,p_err.x,p_err.y,p_err.z,p_err_int.x,p_err_int.y,p_err_int.z,v.x,v.y,v.z,v_ref.x,v_ref.y,v_ref.z,v_err.x,v_err.y,v_err.z,a_ff.x,a_ff.y,a_ff.z,a_fb.x,a_fb.y,a_fb.z,j_ff.x,j_ff.y,j_ff.z,j_fb.x,j_fb.y,j_fb.z,q.x,q.y,q.z,q.w,q_ref.x,q_ref.y,q_ref.z,q_ref.w,rpy.x,rpy.y,rpy.z,rpy_ref.x,rpy_ref.y,rpy_ref.z,w.x,w.y,w.z,w_ref.x,w_ref.y,w_ref.z,F_W.x,F_W.y,F_W.z,P_norm,A_norm,y_norm,f_hat.x,f_hat.y,f_hat.z,power
1714779491.5711699,2480,1714779491,568859338,,2.012730836868286,0.1179683730006218,1.8205103874206543,1.971992015838623,0.3335375189781189,1.7999999523162842,-0.040738821029663086,0.2155691459774971,-0.020510435104370117,0.0,0.0,0.0,-0.002682693302631378,0.5632256269454956,0.052347585558891296,-0.0698559358716011,0.4130130410194397,0.0,-0.06717324256896973,-0.1502125859260559,-0.052347585558891296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04949004575610161,-0.01350836455821991,0.00444650836288929,0.9986734390258789,-0.03452674887963957,-0.028559503261797337,0.0,0.9989956248078576,-0.09916623215518654,-0.026543886927309326,0.010222056086702288,-0.06915182491620255,-0.05709264880861213,0.0019753534045420696,0.20027007162570953,-0.028758671134710312,0.019054526463150978,0.0,0.0,0.0,-0.7345797419548035,0.8880634307861328,12.82175064086914,6.760909557342529,1.0886865854263306,1.5188325643539429,0.4457068145275116,-1.061042070388794,-0.1825571209192276,True
1714779491.580994,2481,1714779491,578870534,,2.0127623081207275,0.12143296003341675,1.820836067199707,1.9710530042648315,0.3390430510044098,1.7999999523162842,-0.041709303855895996,0.21761009097099304,-0.02083611488342285,0.0,0.0,0.0,-0.0035707782953977585,0.5672975778579712,0.052068281918764114,-0.07100901007652283,0.4128163754940033,0.0,-0.06743823178112507,-0.1544812023639679,-0.052068281918764114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04916900396347046,-0.013504422269761562,0.004465456586331129,0.9986892342567444,-0.03420192011248488,-0.028690440784788048,0.0,0.9990030466761319,-0.09852365791448325,-0.026537430505704333,0.010250992740304034,-0.06850175925918256,-0.05735511632512379,0.0019657700128455956,0.09058043360710144,-0.02820064313709736,-0.01011551171541214,0.0,0.0,0.0,-0.7378149032592773,0.8795503377914429,12.819731712341309,6.760909557342529,1.0912773609161377,1.5213453769683838,0.4469985067844391,-1.0609235763549805,-0.18019968271255493,True
1714779491.5915852,2482,1714779491,588847875,,2.0127601623535156,0.1271849125623703,1.8213592767715454,1.9705777168273926,0.34179481863975525,1.7999999523162842,-0.04218244552612305,0.21460990607738495,-0.02135932445526123,0.0,0.0,0.0,-0.006445450242608786,0.5704042315483093,0.04833558201789856,-0.07158534228801727,0.4127168357372284,0.0,-0.06513989204540849,-0.15768739581108093,-0.04833558201789856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048533473163843155,-0.013589927926659584,0.00434194365516305,0.9987196922302246,-0.03391532045808096,-0.02869788218670365,0.0,0.9990126038225061,-0.09724856694185614,-0.026726778251422317,0.009995637685452122,-0.06792756234622098,-0.05737055823000626,0.0019498048703622374,0.1570017784833908,-0.01393091306090355,-0.014982210472226143,0.0,0.0,0.0,-0.7382843494415283,0.8725086450576782,12.824931144714355,6.760909557342529,1.0937570333480835,1.5214358568191528,0.4506596028804779,-1.0640218257904053,-0.17843970656394958,True
1714779491.601551,2483,1714779491,598842144,,2.012721061706543,0.13525424897670746,1.8221317529678345,1.9696154594421387,0.3472963869571686,1.7999999523162842,-0.0431056022644043,0.21204213798046112,-0.022131800651550293,0.0,0.0,0.0,-0.003576516406610608,0.5774226188659668,0.04672471061348915,-0.07273758947849274,0.4125153124332428,0.0,-0.06916107307188213,-0.164907306432724,-0.04672471061348915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04781798645853996,-0.013775035738945007,0.004362896550446749,0.9987515211105347,-0.03325022544417487,-0.029288119894322708,0.0,0.999017831943438,-0.09581846393004019,-0.02710174497314337,0.010036142595096982,-0.06659840105293126,-0.05855215860952071,0.0019510178500726672,0.1330660581588745,-0.04544498026371002,0.005896301474422216,0.0,0.0,0.0,-0.7535756230354309,0.8555195927619934,12.826949119567871,6.760909557342529,1.0960674285888672,1.5239982604980469,0.4543880820274353,-1.0674939155578613,-0.17703136801719666,True
1714779491.61152,2484,1714779491,608878135,,2.0127508640289307,0.14110355079174042,1.8226871490478516,1.9691286087036133,0.35004615783691406,1.7999999523162842,-0.04362225532531738,0.20894260704517365,-0.022687196731567383,0.0,0.0,0.0,-0.0017100104596465826,0.5823925733566284,0.04922608286142349,-0.07331349700689316,0.4124133288860321,0.0,-0.07160348654724658,-0.1699792444705963,-0.04922608286142349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04742072522640228,-0.014090574346482754,0.004435984883457422,0.9987658262252808,-0.032722207377770186,-0.029676295801486854,0.0,0.9990238108332699,-0.09502883748557382,-0.027729203006705547,0.010201488099955974,-0.06554268361367147,-0.059329452574037704,0.001945572223279671,0.09942079335451126,-0.06298048049211502,0.010325107723474503,0.0,0.0,0.0,-0.7631010413169861,0.8414239883422852,12.819415092468262,6.760909557342529,1.0982012748718262,1.5257424116134644,0.4575275182723999,-1.069209098815918,-0.17523053288459778,True
1714779491.6215835,2485,1714779491,618865728,,2.0127506256103516,0.1504012942314148,1.8235628604888916,1.9681434631347656,0.3555436134338379,1.7999999523162842,-0.04460716247558594,0.2051423192024231,-0.023562908172607422,0.0,0.0,0.0,-0.007985973730683327,0.5892483592033386,0.0439927875995636,-0.07446487993001938,0.4122070074081421,0.0,-0.06647890619933605,-0.17704135179519653,-0.0439927875995636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046940237283706665,-0.014791886322200298,0.004416302777826786,0.9987784624099731,-0.03214795399574546,-0.029442872452909715,0.0,0.9990493613008363,-0.09407500976959535,-0.029137149854337484,0.01021499781386909,-0.06439071811935639,-0.05886375319209574,0.0018963417608996347,0.07669633626937866,-0.08487961441278458,-0.010257287882268429,0.0,0.0,0.0,-0.7566759586334229,0.826196014881134,12.813241958618164,6.760909557342529,1.1001211404800415,1.5295383930206299,0.45922523736953735,-1.0686243772506714,-0.17300179600715637,True
1714779491.6319735,2486,1714779491,628864049,,2.012721061706543,0.15276044607162476,1.8237372636795044,1.9676451683044434,0.35829129815101624,1.7999999523162842,-0.04507589340209961,0.20553085207939148,-0.023737311363220215,0.0,0.0,0.0,-0.007001025602221489,0.5911651253700256,0.04258090630173683,-0.07504035532474518,0.4121026396751404,0.0,-0.06803932972252369,-0.17906248569488525,-0.04258090630173683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046708427369594574,-0.014932255260646343,0.004423069767653942,0.9987872242927551,-0.03190637749074342,-0.029790746634919582,0.0,0.9990467929433297,-0.0936127572124311,-0.02941934195320297,0.010234941571673772,-0.06390866682821347,-0.05955990715384626,0.001904407597539399,0.10499506443738937,-0.06912822276353836,0.004282000474631786,0.0,0.0,0.0,-0.7665202617645264,0.820955753326416,12.828272819519043,6.760909557342529,1.1018893718719482,1.5293958187103271,0.46457070112228394,-1.0730960369110107,-0.17173950374126434,True
1714779491.641117,2487,1714779491,638870239,,2.0127036571502686,0.15859651565551758,1.8242347240447998,1.9666368961334229,0.3637846112251282,1.7999999523162842,-0.0460667610168457,0.2051880955696106,-0.024234771728515625,0.0,0.0,0.0,-0.005820826161652803,0.5966518521308899,0.04553411900997162,-0.07619087398052216,0.41189149022102356,0.0,-0.07037004781886935,-0.18476036190986633,-0.04553411900997162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04658419266343117,-0.01531562302261591,0.0044311461970210075,0.9987871646881104,-0.03129425393576769,-0.030118526873437124,0.0,0.999056326745183,-0.09336918704463046,-0.03018583384957423,0.01028334063802087,-0.06268402590769834,-0.060216594331949674,0.0018884976246186028,0.007600061129778624,-0.09534461796283722,-0.021772390231490135,0.0,0.0,0.0,-0.7744036912918091,0.8046339154243469,12.81952953338623,6.760909557342529,1.1035410165786743,1.5322219133377075,0.46616822481155396,-1.0714906454086304,-0.16956746578216553,True
1714779491.6514919,2488,1714779491,648882389,,2.01265025138855,0.1646920144557953,1.8246982097625732,1.9661270380020142,0.366530179977417,1.7999999523162842,-0.046523213386535645,0.2018381655216217,-0.024698257446289062,0.0,0.0,0.0,-0.009177198633551598,0.6018604636192322,0.048090845346450806,-0.07676590234041214,0.41178470849990845,0.0,-0.06758870370686054,-0.19007575511932373,-0.048090845346450806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046224188059568405,-0.01579381339251995,0.004404862876981497,0.9987965822219849,-0.03082378669700084,-0.030111878137340106,0.0,0.9990711531060738,-0.09265363566495406,-0.031147423127744447,0.010264393793601684,-0.06174131817310217,-0.06020417981104303,0.0018596945413206644,0.043891407549381256,-0.10431457310914993,0.003492790274322033,0.0,0.0,0.0,-0.7736836671829224,0.791975200176239,12.81100845336914,6.760909557342529,1.1050037145614624,1.5335479974746704,0.4708998203277588,-1.0746443271636963,-0.1681186556816101,True
1714779491.6618786,2489,1714779491,658900976,,2.0125491619110107,0.17032861709594727,1.8250900506973267,1.9650958776474,0.3720192313194275,1.7999999523162842,-0.04745328426361084,0.20169061422348022,-0.02509009838104248,0.0,0.0,0.0,-0.01338094100356102,0.6043901443481445,0.0423935204744339,-0.07791552692651749,0.4115687310695648,0.0,-0.06453458592295647,-0.1928214132785797,-0.0423935204744339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04590599983930588,-0.016135551035404205,0.004454135429114103,0.998805582523346,-0.030627136720673732,-0.0300805555881674,0.0,0.9990781444270515,-0.09202242894266889,-0.03182898308497843,0.010384512630023776,-0.06134712303507819,-0.06014190079027079,0.001845900973939249,0.07474841177463531,-0.049714360386133194,0.005372095853090286,0.0,0.0,0.0,-0.7734529376029968,0.7875069975852966,12.820793151855469,6.760909557342529,1.1063075065612793,1.5342568159103394,0.4750182032585144,-1.0762977600097656,-0.16648812592029572,True
