Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,p.x,p.y,p.z,p_ref.x,p_ref.y,p_ref.z,p_err.x,p_err.y,p_err.z,p_err_int.x,p_err_int.y,p_err_int.z,v.x,v.y,v.z,v_ref.x,v_ref.y,v_ref.z,v_err.x,v_err.y,v_err.z,a_ff.x,a_ff.y,a_ff.z,a_fb.x,a_fb.y,a_fb.z,j_ff.x,j_ff.y,j_ff.z,j_fb.x,j_fb.y,j_fb.z,q.x,q.y,q.z,q.w,q_ref.x,q_ref.y,q_ref.z,q_ref.w,rpy.x,rpy.y,rpy.z,rpy_ref.x,rpy_ref.y,rpy_ref.z,w.x,w.y,w.z,w_ref.x,w_ref.y,w_ref.z,F_W.x,F_W.y,F_W.z,P_norm,A_norm,y_norm,f_hat.x,f_hat.y,f_hat.z,power
1714704118.6390843,1,1714704118,638721466,,0.09385985136032104,0.007239519152790308,1.0948337316513062,0.3593708872795105,0.3567831218242645,0.9999731779098511,0.26551103591918945,0.3495436026714742,-0.09486055374145508,0.0,0.0,0.0,0.5552491545677185,0.9612393379211426,0.3067812919616699,1.2475882768630981,1.2205723524093628,0.0,0.6923391222953796,0.2593330144882202,-0.3067812919616699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09413482248783112,0.15560591220855713,-0.0012841976713389158,0.9833228588104248,-0.06791180301233231,0.14089589820653453,0.0,0.9876924282792635,-0.19611776656120763,0.31075746429952145,-0.03342850831195514,-0.14012885339776196,0.2820483274401353,-0.019925567196568093,0.17237436771392822,-0.02793818712234497,0.016693267971277237,0.0,0.0,0.0,3.308479662239552,1.5946867293678224,11.305560521621704,0.0,0.0,0.0,0.0,0.0,0.0,True
1714704118.649015,2,1714704118,648721456,,0.09968625754117966,0.017057210206985474,1.0978450775146484,0.37599968910217285,0.37303486466407776,0.9999731779098511,0.2763134315609932,0.3559776544570923,-0.09787189960479736,0.0,0.0,0.0,0.5937442183494568,0.9874927401542664,0.30506789684295654,1.2467281818389893,1.2171574831008911,0.0,0.6529839634895325,0.22966474294662476,-0.30506789684295654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09320299327373505,0.15537028014659882,-0.0013184400741010904,0.98344886302948,-0.06327285852322002,0.13583982380658643,0.0,0.9887082924920253,-0.19416324535545054,0.31030769156265475,-0.033143926384790585,-0.1302585150629307,0.27195170140247027,-0.017846755846292698,0.1951162964105606,-0.057675860822200775,0.02179534174501896,0.0,0.0,0.0,3.179287771880627,1.4808810830116272,11.304413263339995,0.0,0.0,0.0,0.0,0.0,0.0,True
1714704118.6590176,3,1714704118,658715963,,0.10590463131666183,0.027153678238391876,1.1008590459823608,0.3843097686767578,0.38114339113235474,0.9999731779098511,0.278405137360096,0.35398971289396286,-0.10088586807250977,0.0,0.0,0.0,0.6323471069335938,1.0128886699676514,0.30502796173095703,1.2462835311889648,1.2153931856155396,0.0,0.6139364242553711,0.20250451564788818,-0.30502796173095703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09214100241661072,0.15484493970870972,-0.0012835727538913488,0.9836317300796509,-0.05844653581110945,0.13001046006619318,0.0,0.9897885040376341,-0.19188800600990552,0.3092919586123765,-0.032613292852732026,-0.12002066775555399,0.2602950950115214,-0.015727752503485584,0.2330738753080368,-0.12631376087665558,0.034088533371686935,0.0,0.0,0.0,3.030545301735401,1.3623894140124322,11.296732692260742,0.0,0.0,0.0,0.0,0.0,0.0,True
1714704118.6690829,4,1714704118,668738842,,0.11248350143432617,0.037478212267160416,1.1038477420806885,0.4009207785129547,0.39732450246810913,0.9999731779098511,0.28843727707862854,0.3598462902009487,-0.1038745641708374,0.0,0.0,0.0,0.6701273918151855,1.038731575012207,0.30272042751312256,1.2453649044036865,1.2117507457733154,0.0,0.575237512588501,0.1730191707611084,-0.30272042751312256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09092972427606583,0.15422707796096802,-0.0013170297024771571,0.9838414788246155,-0.05368330855598677,0.1248411976310199,0.0,0.9907233608614139,-0.18931634480420825,0.3080809286140881,-0.032158542809567384,-0.11000415088965465,0.24996101063037088,-0.013834141128682392,0.24862828850746155,-0.134214848279953,0.006813459564000368,0.0,0.0,0.0,2.9019141778349877,1.2478601388633253,11.297961465854645,0.0,0.0,0.0,0.0,0.0,0.0,True
1714704118.6790364,5,1714704118,678718566,,0.11944909393787384,0.048085469752550125,1.106821894645691,0.4092216491699219,0.40539658069610596,0.9999731779098511,0.28977255523204803,0.35731111094355583,-0.10684871673583984,0.0,0.0,0.0,0.7084037065505981,1.0654441118240356,0.30028578639030457,1.2448911666870117,1.2098727226257324,0.0,0.5364874601364136,0.14442861080169678,-0.30028578639030457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0895635187625885,0.1534155011177063,-0.0013979921350255609,0.9840936064720154,-0.04843096069206211,0.11876311203035914,0.0,0.9917407752368097,-0.18642104914728322,0.30647521052371474,-0.03171527909304728,-0.09900516098169547,0.23779931288661407,-0.011837000060500449,0.2892526090145111,-0.18143773078918457,0.016274824738502502,0.0,0.0,0.0,2.7523672960698606,1.1224006347358226,11.299723769564629,0.0,0.0,0.0,0.0,0.0,0.0,True
1714704118.6889918,6,1714704118,688708543,,0.12677036225795746,0.0589221827685833,1.1097708940505981,0.4258137345314026,0.42150261998176575,0.9999731779098511,0.29904337227344513,0.36258043721318245,-0.10979771614074707,0.0,0.0,0.0,0.7450441718101501,1.0896532535552979,0.297799289226532,1.2439143657684326,1.2060037851333618,0.0,0.49887019395828247,0.11635053157806396,-0.297799289226532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08810495585203171,0.15245206654071808,-0.001486153923906386,0.9843747615814209,-0.04376637052948408,0.11357785691914911,0.0,0.9925646453648898,-0.1833247384626933,0.30456482824484976,-0.031231629929900133,-0.0892967913256114,0.22742207572763926,-0.010204716280304492,0.2919279634952545,-0.2184857577085495,0.025288619101047516,0.0,0.0,0.0,2.625979460775852,1.0119013793766498,11.301753710050583,0.0,0.0,0.0,0.0,0.0,0.0,True
1714704118.6991339,7,1714704118,698741436,,0.13445931673049927,0.07001804560422897,1.1126914024353027,0.4341048002243042,0.42953601479530334,0.9999731779098511,0.29964548349380493,0.35951796919107437,-0.11271822452545166,0.0,0.0,0.0,0.78071528673172,1.1139689683914185,0.29399198293685913,1.2434114217758179,1.2040127515792847,0.0,0.4626961350440979,0.09004378318786621,-0.29399198293685913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08646668493747711,0.15119241178035736,-0.0015289734583348036,0.9847142100334167,-0.03874584259527252,0.10767958061934019,0.0,0.993430353673183,-0.1798176725227123,0.3020711414221103,-0.030544953033944198,-0.07888911021665233,0.21561100685792667,-0.008542160053419163,0.3612649440765381,-0.26693451404571533,0.017006898298859596,0.0,0.0,0.0,2.4845749475061893,0.8940130457282066,11.309008882780075,0.0,0.0,0.0,0.0,0.0,0.0,True
1714704118.7090871,8,1714704118,708731651,,0.14248588681221008,0.08131667226552963,1.1155731678009033,0.4506767988204956,0.4455623924732208,0.9999731779098511,0.3081909120082855,0.3642457202076912,-0.11559998989105225,0.0,0.0,0.0,0.8171497583389282,1.1366612911224365,0.2910200357437134,1.242376446723938,1.199918270111084,0.0,0.42522668838500977,0.06325697898864746,-0.2910200357437134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08465630561113358,0.14974769949913025,-0.0015675786416977644,0.9850921034812927,-0.03418161884206554,0.10233813538611698,0.0,0.9941622216615499,-0.17594116370976948,0.29920973936369066,-0.02976946016428606,-0.06947229254405118,0.2049124231756053,-0.007145722848769773,0.36947330832481384,-0.32354116439819336,0.008018458262085915,0.0,0.0,0.0,2.3568821892142298,0.7872143492102623,11.313106886882782,0.0,0.0,0.0,0.0,0.0,0.0,True
1714704118.7190003,9,1714704118,718707799,,0.15087772905826569,0.09285387396812439,1.1184256076812744,0.4589575231075287,0.45355483889579773,0.9999731779098511,0.308079794049263,0.36070096492767334,-0.11845242977142334,0.0,0.0,0.0,0.8523549437522888,1.1585009098052979,0.2865017354488373,1.2418444156646729,1.1978148221969604,0.0,0.38948947191238403,0.0393139123916626,-0.2865017354488373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08269702643156052,0.14811798930168152,-0.001595998415723443,0.9855048656463623,-0.02945143130985249,0.09632650268258743,0.0,0.9949139752133059,-0.17174381378276019,0.29598064495922005,-0.02890426568537345,-0.059745920963985406,0.19286663964170894,-0.005781127336195749,0.4231356978416443,-0.3401583433151245,0.01991141028702259,0.0,0.0,0.0,2.2153293289244176,0.6773278146982193,11.323311914343833,0.0,0.0,0.0,0.0,0.0,0.0,True
1714704118.7291048,10,1714704118,728736877,,0.159609854221344,0.10460726171731949,1.121235966682434,0.4755081832408905,0.46949708461761475,0.9999731779098511,0.3158983290195465,0.36488982290029526,-0.12126278877258301,0.0,0.0,0.0,0.887107789516449,1.1816335916519165,0.28246983885765076,1.2407513856887817,1.193495750427246,0.0,0.35364359617233276,0.01186215877532959,-0.28246983885765076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08056747913360596,0.14620468020439148,-0.0016304404707625508,0.9859667420387268,-0.024665986084643328,0.09107352405620148,0.0,0.9955386493484102,-0.16718073552235332,0.29218278533400033,-0.02796241373766385,-0.04996059417668471,0.18234320395751025,-0.004568592644744578,0.44420289993286133,-0.40417221188545227,0.018567070364952087,0.0,0.0,0.0,2.092083436250687,0.5666114434599877,11.331729377646447,0.0,0.0,0.0,0.0,0.0,0.0,True
