Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,w_nominal.x,w_nominal.y,w_nominal.z,w_gust.x,w_gust.y,w_gust.z
1714704118.8390367,1924,0,0,,6.593740463256836,6.593740463256836,6.593740463256836,0.0,0.0,0.0
1714704118.845792,1925,0,0,,6.603891849517822,6.603891849517822,6.603891849517822,0.0,0.0,0.0
1714704118.852435,1926,0,0,,6.614006996154785,6.614006996154785,6.614006996154785,0.0,0.0,0.0
1714704118.8590357,1927,0,0,,6.62408447265625,6.62408447265625,6.62408447265625,0.0,0.0,0.0
1714704118.8657336,1928,0,0,,6.634124279022217,6.634124279022217,6.634124279022217,0.0,0.0,0.0
1714704118.8724048,1929,0,0,,6.644125461578369,6.644125461578369,6.644125461578369,0.0,0.0,0.0
1714704118.879007,1930,0,0,,6.654088497161865,6.654088497161865,6.654088497161865,0.0,0.0,0.0
1714704118.8857493,1931,0,0,,6.664012432098389,6.664012432098389,6.664012432098389,0.0,0.0,0.0
1714704118.8924115,1932,0,0,,6.673896312713623,6.673896312713623,6.673896312713623,0.0,0.0,0.0
1714704118.899052,1933,0,0,,6.683740615844727,6.683740615844727,6.683740615844727,0.0,0.0,0.0
1714704118.9058669,1934,0,0,,6.693543910980225,6.693543910980225,6.693543910980225,0.0,0.0,0.0
1714704118.9124868,1935,0,0,,6.703306674957275,6.703306674957275,6.703306674957275,0.0,0.0,0.0
1714704118.9194572,1936,0,0,,6.7130279541015625,6.7130279541015625,6.7130279541015625,0.0,0.0,0.0
1714704118.9258316,1937,0,0,,6.722707748413086,6.722707748413086,6.722707748413086,0.0,0.0,0.0
1714704118.932414,1938,0,0,,6.7323455810546875,6.7323455810546875,6.7323455810546875,0.0,0.0,0.0
1714704118.9390955,1939,0,0,,6.741940498352051,6.741940498352051,6.741940498352051,0.0,0.0,0.0
1714704118.9458196,1940,0,0,,6.751492023468018,6.751492023468018,6.751492023468018,0.0,0.0,0.0
1714704118.9528205,1941,0,0,,6.761000633239746,6.761000633239746,6.761000633239746,0.0,0.0,0.0
1714704118.9591663,1942,0,0,,6.770464897155762,6.770464897155762,6.770464897155762,0.0,0.0,0.0
1714704118.9658277,1943,0,0,,6.7798848152160645,6.7798848152160645,6.7798848152160645,0.0,0.0,0.0
