Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,w_nominal.x,w_nominal.y,w_nominal.z,w_gust.x,w_gust.y,w_gust.z
1713998526.2756817,61543,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.2819037,61544,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.2878938,61545,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.2949536,61546,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.3019416,61547,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.3090148,61548,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.3147886,61549,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.3212519,61550,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.3279903,61551,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.3346946,61552,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.341261,61553,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.3483076,61554,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.3548143,61555,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.361213,61556,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.3681452,61557,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.375163,61558,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.3819475,61559,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.3891673,61560,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.3951957,61561,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.4013271,61562,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.4093242,61563,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.414716,61564,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.421347,61565,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.4283352,61566,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.4349346,61567,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.4417903,61568,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.448185,61569,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.455385,61570,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.462299,61571,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.468444,61572,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.474747,61573,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.4836657,61574,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.4883711,61575,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.49461,61576,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.5015118,61577,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.50819,61578,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.516488,61579,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.5215602,61580,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.528532,61581,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.5351534,61582,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.5414734,61583,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.549556,61584,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.554794,61585,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.561744,61586,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.5686052,61587,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.574835,61588,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.5820162,61589,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.5881958,61590,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.5945976,61591,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.6017036,61592,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.608035,61593,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.6196961,61594,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.622001,61595,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.6279428,61596,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.6347303,61597,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.6413987,61598,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.648724,61599,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.6547337,61600,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.661571,61601,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.6682656,61602,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.6749148,61603,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.6815128,61604,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.6888592,61605,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.694661,61606,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.7020469,61607,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.708921,61608,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.7146173,61609,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.721964,61610,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.7288756,61611,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.7349374,61612,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.7413886,61613,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.7489533,61614,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.7549262,61615,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.7614248,61616,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.7690475,61617,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.774615,61618,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.7813687,61619,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.7889957,61620,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.7947712,61621,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.8016422,61622,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.8079898,61623,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.8146887,61624,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.8221104,61625,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.8279364,61626,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.83489,61627,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.841262,61628,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.8491395,61629,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.8552015,61630,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.861288,61631,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.8679566,61632,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.874598,61633,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.8812606,61634,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998526.8882673,61635,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
