Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,p.x,p.y,p.z,p_ref.x,p_ref.y,p_ref.z,p_err.x,p_err.y,p_err.z,p_err_int.x,p_err_int.y,p_err_int.z,v.x,v.y,v.z,v_ref.x,v_ref.y,v_ref.z,v_err.x,v_err.y,v_err.z,a_ff.x,a_ff.y,a_ff.z,a_fb.x,a_fb.y,a_fb.z,j_ff.x,j_ff.y,j_ff.z,j_fb.x,j_fb.y,j_fb.z,q.x,q.y,q.z,q.w,q_ref.x,q_ref.y,q_ref.z,q_ref.w,rpy.x,rpy.y,rpy.z,rpy_ref.x,rpy_ref.y,rpy_ref.z,w.x,w.y,w.z,w_ref.x,w_ref.y,w_ref.z,F_W.x,F_W.y,F_W.z,P_norm,A_norm,y_norm,f_hat.x,f_hat.y,f_hat.z,power
1714780389.1337788,2493,1714780389,133418321,,2.156923294067383,0.30153968930244446,1.7978224754333496,1.9773035049438477,0.3004511892795563,1.7999999523162842,-0.17961978912353516,-0.0010885000228881836,0.0021774768829345703,0.0,0.0,0.0,-0.03212153539061546,0.29505571722984314,-0.001252198126167059,-0.06292635202407837,0.4141255021095276,0.0,-0.030804816633462906,0.11906978487968445,0.001252198126167059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032359469681978226,-0.012518331408500671,0.003646434284746647,0.9993913173675537,-0.013699793317347416,-0.0215759583260782,0.0,0.999673343490449,-0.0648361513059173,-0.024787964854840805,0.008101178793510182,-0.02741959293517196,-0.0431512110043842,0.0005917231906849152,0.09480324387550354,-0.018361536785960197,-0.005218783393502235,0.0,0.0,0.0,-0.6460659250617027,0.4102237086743116,14.95722047258672,0.0,0.0,0.0,0.0,0.0,0.0,True
1714780389.1437953,2494,1714780389,143416881,,2.156430959701538,0.3074551224708557,1.797737717628479,1.9764567613601685,0.3059716820716858,1.7999999523162842,-0.17997419834136963,-0.0014834403991699219,0.0022622346878051758,0.0,0.0,0.0,-0.033491794019937515,0.3022920489311218,-0.001661147573031485,-0.0640825629234314,0.4139481484889984,0.0,-0.03059076890349388,0.11165609955787659,0.001661147573031485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03136506676673889,-0.012664849869906902,0.0036185639910399914,0.999421238899231,-0.01276614301770146,-0.021575487013086477,0.0,0.9996857125880113,-0.06284661126150252,-0.02509067759452092,0.008030020310108044,-0.02555082301964958,-0.04315080204423857,0.0005513847909937667,0.1000874862074852,-0.013309338130056858,-0.006817408837378025,0.0,0.0,0.0,-0.6461013570427895,0.38229599744081494,14.958923250292411,0.0,0.0,0.0,0.0,0.0,0.0,True
1714780389.1537762,2495,1714780389,153414487,,2.1562979221343994,0.3086676299571991,1.7977279424667358,1.9760276079177856,0.3087310492992401,1.7999999523162842,-0.18027031421661377,6.341934204101562e-05,0.00227200984954834,0.0,0.0,0.0,-0.0333784818649292,0.3038765788078308,-0.0007102459203451872,-0.06466048210859299,0.4138582646846771,0.0,-0.03128200024366379,0.10998168587684631,0.0007102459203451872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03115495666861534,-0.012692566029727459,0.00360751710832119,0.9994274973869324,-0.012686780269018285,-0.02168636068469006,0.0,0.9996843238576162,-0.062426078403496406,-0.02514846393866728,0.008004392208884893,-0.025392156629617364,-0.04337262701124772,0.0005507781900675483,0.13078586757183075,-0.02383316121995449,-0.005767523776739836,0.0,0.0,0.0,-0.6492778837680816,0.37983532436192036,14.955550722972871,0.0,0.0,0.0,0.0,0.0,0.0,True
1714780389.1637378,2496,1714780389,163398027,,2.156053066253662,0.31169167160987854,1.7977381944656372,1.9751577377319336,0.3142479360103607,1.7999999523162842,-0.18089532852172852,0.0025562644004821777,0.0022617578506469727,0.0,0.0,0.0,-0.034500617533922195,0.30648165941238403,-0.0015974759589880705,-0.06581593304872513,0.41367608308792114,0.0,-0.03131531551480293,0.10719442367553711,0.0015974759589880705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030538804829120636,-0.012781991623342037,0.003615334630012512,0.9994453191757202,-0.01253911473037013,-0.021734347510768935,0.0,0.9996851448031324,-0.06119395818880493,-0.02533169614499932,0.008010007403699745,-0.02509667206590003,-0.04346869660063887,0.0005455743388191066,0.12180045247077942,-0.002357309451326728,-0.002196946647018194,0.0,0.0,0.0,-0.650852058827877,0.37549361139535903,14.958747243380547,0.0,0.0,0.0,0.0,0.0,0.0,True
1714780389.173849,2497,1714780389,173422336,,2.1557655334472656,0.3147503137588501,1.7977646589279175,1.9747170209884644,0.317005455493927,1.7999999523162842,-0.18104851245880127,0.0022551417350769043,0.0022352933883666992,0.0,0.0,0.0,-0.03742046654224396,0.3086109161376953,-0.0037616502959281206,-0.06639347225427628,0.41358378529548645,0.0,-0.028973005712032318,0.10497286915779114,0.0037616502959281206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030070118606090546,-0.01278313621878624,0.0035908084828406572,0.9994596242904663,-0.012237081965407095,-0.021453774530445207,0.0,0.9996949481633729,-0.060255325592103115,-0.02533921510423409,0.007949152133036166,-0.02449168616701023,-0.042907624771429335,0.0005255469275784141,0.1252567321062088,-0.001806622021831572,-0.003349053906276822,0.0,0.0,0.0,-0.6427641928195953,0.3666281707584858,14.966501649487098,0.0,0.0,0.0,0.0,0.0,0.0,True
1714780389.1837528,2498,1714780389,183426141,,2.155611038208008,0.316576212644577,1.7977545261383057,1.973824143409729,0.3225186765193939,1.7999999523162842,-0.1817868947982788,0.0059424638748168945,0.0022454261779785156,0.0,0.0,0.0,-0.03709804266691208,0.30913764238357544,-0.0022450233809649944,-0.06754815578460693,0.41339677572250366,0.0,-0.030450113117694855,0.10425913333892822,0.0022450233809649944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029764318838715553,-0.012750295922160149,0.0036364546976983547,0.9994690418243408,-0.012441216156343476,-0.021696177046639918,0.0,0.9996871970982284,-0.05964415095509884,-0.025273267443825607,0.008030705850147698,-0.024900658807861617,-0.043392396815125654,0.0005403623274016659,0.08883389085531235,0.014932707883417606,0.017667891457676888,0.0,0.0,0.0,-0.649806895852089,0.37261808998882767,14.961093062800954,0.0,0.0,0.0,0.0,0.0,0.0,True
1714780389.1938007,2499,1714780389,193414211,,2.1553051471710205,0.3196583092212677,1.797735333442688,1.9733718633651733,0.32527434825897217,1.7999999523162842,-0.18193328380584717,0.005616039037704468,0.0022646188735961914,0.0,0.0,0.0,-0.038295865058898926,0.31365397572517395,-0.0020205972250550985,-0.06812530010938644,0.4133020341396332,0.0,-0.02982943505048752,0.09964805841445923,0.0020205972250550985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029312491416931152,-0.012735409662127495,0.0036371538881212473,0.9994825720787048,-0.011856851475660946,-0.021634118899741244,0.0,0.9996956436698702,-0.05873976891180722,-0.02524709263739421,0.008019798367130378,-0.023730921441899554,-0.04326856858599048,0.000513505701494455,0.11168627440929413,-1.5550194802926853e-05,-0.012461638078093529,0.0,0.0,0.0,-0.6478999793529511,0.35508974790573117,14.960358333466182,0.0,0.0,0.0,0.0,0.0,0.0,True
1714780389.2037969,2500,1714780389,203423261,,2.1548209190368652,0.3240618407726288,1.797713041305542,1.9724558591842651,0.33078375458717346,1.7999999523162842,-0.1823650598526001,0.006721913814544678,0.0022869110107421875,0.0,0.0,0.0,-0.041425708681344986,0.3171064555644989,-0.0013848728267475963,-0.06927918642759323,0.4131101965904236,0.0,-0.027853477746248245,0.09600374102592468,0.0013848728267475963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028845015913248062,-0.012732524424791336,0.003631977830082178,0.9994962215423584,-0.011499705253190481,-0.021433294532378497,0.0,0.9997041415661827,-0.057804048668553036,-0.025245371688546542,0.007997469251491928,-0.023015779486204244,-0.04286703403601988,0.0004934064275744888,0.06028124317526817,-0.00564414681866765,-0.01793818548321724,0.0,0.0,0.0,-0.6417745783925056,0.34433430097997186,14.95815069322184,0.0,0.0,0.0,0.0,0.0,0.0,True
1714780389.2137675,2501,1714780389,213402271,,2.1544997692108154,0.32721856236457825,1.7977259159088135,1.971992015838623,0.3335375189781189,1.7999999523162842,-0.18250775337219238,0.006318956613540649,0.002274036407470703,0.0,0.0,0.0,-0.03912924602627754,0.3165881037712097,-0.004628718364983797,-0.0698559358716011,0.4130130410194397,0.0,-0.030726689845323563,0.09642493724822998,0.004628718364983797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028492512181401253,-0.012702367268502712,0.003611148102208972,0.9995068311691284,-0.011503973158874897,-0.02177188549828902,0.0,0.9996967758292559,-0.05709777731771468,-0.025189084964978285,0.007945182153944852,-0.023024827512933367,-0.04354432696228539,0.0005014016746303357,0.05348740518093109,-0.013222943060100079,0.0187086071819067,0.0,0.0,0.0,-0.652436189353466,0.34473855793476105,14.969824871871513,0.0,0.0,0.0,0.0,0.0,0.0,True
1714780389.2237856,2502,1714780389,223409891,,2.1542835235595703,0.32957905530929565,1.7977491617202759,1.9710530042648315,0.3390430510044098,1.7999999523162842,-0.18323051929473877,0.009463995695114136,0.0022507905960083008,0.0,0.0,0.0,-0.04030041769146919,0.31803444027900696,-0.001227846834808588,-0.07100901007652283,0.4128163754940033,0.0,-0.030708592385053635,0.09478193521499634,0.001227846834808588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028259150683879852,-0.012738896533846855,0.0036518198903650045,0.999512791633606,-0.011558204601700097,-0.021843710455585627,0.0,0.9996945834703307,-0.05663213084103816,-0.0252616717371268,0.008022707807261598,-0.023133483615394215,-0.04368797415366157,0.0005054304363406425,0.06312025338411331,-0.016875525936484337,-0.006976305041462183,0.0,0.0,0.0,-0.6540562525391579,0.3460820451378822,14.957552977703152,0.0,0.0,0.0,0.0,0.0,0.0,True
